timestamp,Fire_rune,Water_rune,Air_rune,Earth_rune,Mind_rune,Body_rune,Death_rune,Nature_rune,Chaos_rune,Law_rune,Cosmic_rune,Blood_rune,Soul_rune
1615924800,4.769268374950242,4.939669006421371,4.9257423754142495,4.956892654421244,3.0,5.0,205.1046298977673,193.72925688230777,43.0,144.57744480211508,159.97385641144265,392.26776454517403,143.00093662584868
1616011200,4.889955401347679,4.0,4.770381998027511,4.556718792061278,3.0,5.214927730337775,202.13057878012384,192.60887841029302,46.404730772577125,145.0900243638791,160.5561607424486,387.87145275646674,138.2468938010464
1616097600,4.858899425112779,4.51577666124769,4.576136765064407,4.0,3.518151617633855,5.529268885110517,202.04067328932013,186.49192804858475,47.28602133418246,143.35019932010124,155.015837275403,389.1271587788772,141.16419722926514
1616184000,4.56209003504358,4.280563156142673,4.586421838772443,4.334397042269521,3.7874924410401127,6.0,201.06523399514907,186.3420170538077,47.289592062804026,144.0,151.80401284455075,388.6211992196827,143.08232856066314
1616270400,4.0,4.534332025312973,4.0,4.211678423704826,3.190581123019948,5.136893162529684,199.88813470485184,186.6424567263095,46.530544444536844,137.75605748080693,147.5957665345276,389.0645379038092,142.18404229596143
1616356800,4.891418407406035,4.711043306649053,4.95405481630406,4.0,3.0,5.260457433669142,197.45387098608612,185.64231722301443,46.0,130.96095708515276,120.18058406938809,384.90031077843173,116.9319538461776
1616443200,4.0,4.0,4.0,4.0,3.412018562460922,5.413201024327785,196.28985051607353,188.62407146864842,47.37413201414209,131.5761661580619,137.05318584236946,379.5512227906893,132.3861112201248
1616529600,4.9557284312302325,4.0,4.0,4.548457506016379,4.0,5.314987888909781,195.522077343749,191.71103405456697,46.670030870829464,130.76074589259602,136.1248966826762,380.2289509596744,135.96051069398763
1616616000,4.8914419838196865,4.717160746203701,4.809009773551057,4.699980958007958,3.0,6.0,195.47295180094534,190.56718353393924,47.0,132.2982692634193,135.4534352708502,378.52189575833575,138.01683831704605
1616702400,4.917226493342711,4.820476225599219,4.819530906215093,4.787434565262499,3.0,6.0,195.40419520269646,189.64507071865302,46.54208754208754,131.3159661531681,136.5045820479341,375.55035675600254,141.49337225682717
1616788800,4.971493040775026,4.974847421548899,4.894736733994855,4.361178025976823,3.0,5.370558524409187,194.4505984797884,188.4241786208479,46.0,132.95734345570582,138.55487348895156,372.4585607492694,142.10469026581606
1616875200,4.968463712078947,4.0,4.929079625449678,4.43171083648643,3.0,5.545103170852871,193.80177539871823,187.72416714206568,46.670340409270274,135.30290873147086,137.94931445730438,369.7885129811143,141.27034785148578
1616961600,4.943401162572238,4.0,4.893933003195809,4.0,3.0,5.755937165222372,193.45199134675246,186.58306688462187,44.44992922829173,135.35976761422046,137.44244772814375,367.92201680529115,140.58202857914424
1617048000,4.852391951710929,4.0,4.0,4.0,3.0,4.718898217357249,193.93992637805013,187.56146408320927,44.59236982795054,131.47647372947273,142.66725775363588,367.60940315718256,141.7923074508272
1617134400,4.0,4.4426421642778715,4.0,4.226470530407044,3.507781773838917,5.0,192.33970964553146,184.45016260100095,44.0,130.20333142272762,140.23697763415257,368.01118012422364,130.37887652921995
1617220800,4.859335779270812,4.891668251294261,4.0,4.0,3.566876485944422,6.0,191.76627016933617,185.50382948179183,43.25683024539768,131.52211673157973,139.56378311616453,369.8808996138856,139.49600258663588
1617307200,4.9021828122353,4.917700050507699,4.852361813274974,4.0,3.305992481556175,6.0,191.38146196530394,185.85697910658988,45.247914399623085,133.3773697475922,139.1075683515372,373.7848945883206,141.15344672536443
1617393600,4.9366461010599405,4.905374530242177,4.890157021724645,4.8788592889400215,3.0,5.0,190.0797326324456,183.4346292970011,45.41242605199018,132.4598662737269,137.83512946314625,377.1806178961791,139.76493730949312
1617480000,4.6861381783978135,4.963319757050572,4.869469134821356,4.907692192903589,3.435318936454988,5.303642828000233,190.51113739961642,183.27440076254538,45.76029184535171,124.72927441500025,139.69951502952304,380.51747109415436,141.3116709329517
1617566400,6.0,4.896617117389277,4.893379766166936,4.949076863131894,3.3789708699715755,5.586792616344571,191.375316177621,180.95710710481012,46.31717924498526,128.19738378280752,150.57339377160645,379.9935894706154,140.7589842481256
1617652800,5.0,4.935613110761371,4.907928999556592,4.0,3.0,5.2206166715059705,192.39024194054147,182.46087771702906,45.46444755416702,125.31927321058873,139.5002698217827,381.44170215137524,140.49369202662757
1617739200,4.921063656969813,4.834258746018934,4.897012269714539,4.463263651879458,1,5.2430013141275085,192.38697815922455,181.67530163547227,44.0,125.49407512967753,141.81693997423992,381.6464164862256,140.95763829524336
1617825600,5.0,4.864226421163354,4.0,4.653693831837119,3.3918701449824638,5.0,191.51009545673966,180.79248009979995,44.0,124.540970160131,146.59967000041698,382.0,141.9238116942566
1617912000,5.0,4.9261361706696345,4.894597697319012,4.431385578353421,3.0,5.711877846236272,190.40431672311067,180.5599598776353,41.75372206828651,122.0,139.45263143466133,381.43862204431133,141.80309333426754
1617998400,4.0,4.0,4.0,4.0,3.0,5.0,190.24183369559003,177.45993868778987,43.670511285261156,119.0,137.71391370878067,379.4210558154833,139.0
1618088400,4.903429399585741,4.0,4.9395333672133,4.60637849450669,2.0,5.332345650873244,189.13691836596323,177.6862392114182,45.660936272607024,114.09246046794664,150.07684963230813,378.22264147764804,138.60228202853517
1618171200,4.782587026655041,4.866171327726369,5.0,4.365929856322527,3.0,5.0,188.43991674496442,177.6419096628433,45.0,114.88724083765736,148.38001228479357,377.8329199992422,138.63284574150467
1618261200,5.0,4.0,4.91341374222301,4.0,3.0,5.089090337399608,186.46512258214725,178.5599518504917,43.69640062242387,112.01823040149827,150.37882927105352,376.4331594326459,140.38785669431329
1618347600,5.633920111512493,4.96706570617769,4.895392480480815,4.0,3.0,6.0,186.31165341487102,175.70472709841468,44.0,115.2677497901831,151.53377490118402,375.91983624234456,143.72833179124353
1618430400,5.0,4.866827116710364,4.0,4.0,3.4331474264102635,6.0,186.51249827884692,175.26380148694494,43.559800786025605,116.02967172762652,147.93627035187265,377.0278167957452,143.7459399954819
1618516800,5.0,4.942517024975696,4.959129141518174,4.924686803997349,3.6683283324803027,5.976653043796511,186.0144618599112,173.58548020084115,43.0,117.2924069710003,145.3319046559227,376.76472597813574,141.34218567421948
1618603200,4.915941535189694,4.930491737919304,4.910219353019377,4.0,3.0,5.663134650279023,186.49969481053893,173.54082762322855,43.5824722134119,116.35389414241106,144.94717639760694,374.36748058611323,142.6060530592985
1618689600,4.912348126229594,4.932771392976037,4.903242211113136,4.943239783734215,3.683029896471131,5.560803983170736,185.32513270704737,172.35671677832525,44.31170917403121,116.96151974662044,145.2604198493389,373.4895735696204,144.56966724712865
1618776000,4.600465211947265,4.577438103702978,4.0,4.0,2.0,6.0,185.28343298132643,171.57321736128569,44.562454549321885,116.15587341758142,139.97523823389577,371.96194699445437,145.92278681348284
1618862400,4.896953250547659,4.8076739581531625,4.0,4.8376487667669785,3.515356755040271,5.621334046098465,185.42841975886583,170.27509380880844,44.408403494124364,117.95500027320165,125.45370046808122,369.2981387935057,144.74990072273846
1618948800,4.806266344526325,5.0,4.904390442377383,4.8894807814467685,3.380878442072026,5.0,183.6964608581256,167.91190251529937,43.0,117.05074646650428,119.0,366.9767117667684,144.5637777538456
1619035200,4.829507125150733,4.0,4.781089797243368,4.0,3.435730235465213,5.0,183.30289726908353,166.9438002129014,42.762847391016024,115.38318611544005,112.78420103826396,366.06328332558246,146.70970784164066
1619121600,5.0,4.0,4.944397008994088,4.872635739584474,3.0,5.495973519802831,183.3480526256127,167.51527109020395,42.401446293652015,114.41466427202747,107.39534651487918,363.3876844720055,145.2905236639712
1619208000,4.943220920664279,4.55067166794942,4.869450540235876,4.919532620644315,3.442594239530675,5.7348673969866955,181.90989188690799,166.41899902652622,41.195124925639504,115.29746876569101,108.0,364.02762659093133,146.43012251186457
1619316000,4.9099519696977945,4.356130620344869,4.0,4.924292066371706,3.397715971732845,5.5878523264525795,181.42762872296476,167.6940064597222,39.77907005539112,117.42736080930406,101.26180969717694,362.4720202639146,144.41750800878745
1619380800,4.867110289502604,4.83013417609226,4.806831634660217,4.739941484540691,3.3292093370453566,5.0,182.63157715050045,170.69736168529903,39.70264197057399,116.26236561226,103.2577573201523,360.541620838436,134.45714291681068
1619467200,4.0,4.852029598289324,4.7759877026632855,4.0,3.0,6.0,181.31723470517488,173.64283998674838,39.471041946306165,117.87998894809763,111.80442244995106,360.1199922485148,143.37196707155078
1619553600,5.0,4.0,4.344733192240282,4.0,3.4028958652476105,5.60219298245614,180.48137511135758,173.46884804708347,40.70728288289518,118.1028580411691,119.91548786705118,358.19527873556586,143.42744148961117
1619640000,4.802991241226137,4.884930281871145,4.9161640883290945,4.0,3.0,5.0,177.82698062714732,175.46804885072072,40.80759579609449,117.00702828414104,128.13582969072564,356.4274672813938,142.52046080598538
1619726400,5.0,4.944774389087028,4.931042830477857,4.799163563284018,3.500732437323614,5.0,178.0,175.70758222783414,41.51383651563217,117.28395631639944,133.0647411875819,357.7193330488488,143.7055051717234
1619823600,4.9355752699358915,4.9117086826304295,4.847108343201866,4.510811699422276,3.0,5.486163693844893,179.16655269618093,173.5212836448869,43.0,118.98006750329714,127.43731164058903,356.62628731331483,146.05033168299386
1619899200,4.86129302183595,4.839603936568886,4.917795151574196,4.0,3.5483341219695492,6.0,180.78715711088745,172.60724993467934,43.65360335143323,117.46523521164173,125.52369030587914,357.64262844548495,145.75288552289018
1619989200,5.384076322180896,4.937189792671249,4.9423142853573685,4.0,3.0,6.0,182.58965871019183,170.0077182091286,43.689727897431695,111.0,131.05643893948866,362.30742864997876,145.5137359056497
1620072000,5.0,4.7722461453496186,4.0,4.0,3.4055305010137453,5.0,186.42456078866837,170.51130271991437,45.41471799593519,113.63004899087964,130.32800465209658,361.6942042325206,144.85756059174383
1620158400,4.905212393126469,5.0,4.866230496411821,4.0,3.6976516747971266,5.0,188.86722685811827,167.37617275494608,45.449963600452016,115.95022532566173,128.16862800780456,361.2557686886162,139.09631338356047
1620244800,4.0,4.793436624576417,4.0,4.539177907205298,3.0,5.0,190.6399553977106,166.56795901651856,45.480571566838165,115.2913670421402,126.57052705086738,360.5448662852269,143.7556963877193
1620331200,4.949350186703071,4.952586387610159,5.0,5.0,3.0,6.0,191.47248997291172,166.0,44.61290803137825,116.58328292964562,120.72618739593258,356.0163788734001,143.88809478144756
1620417600,5.0,4.921373026428695,4.835273881483536,4.832776114546373,3.42126304010396,5.915600634950278,189.0683709715439,164.44975803091094,45.0,116.3678810190693,120.40772172532658,351.70732995832225,144.44151485664534
1620504000,5.0,4.974671509987599,4.937414218845144,4.0,3.0,5.599806351665376,187.95519461846445,163.4293570216517,44.30003181513203,117.13833477646631,118.89257794792186,348.98261285903226,143.0
