timestamp,runecrafting,magic,fletching,woodcutting,firemaking,construction,farming,herblore,thieving,mining,smithing
1615924800,49883.979857819904,48308.09132420091,98580.59815242494,52902.173310225306,58221.126923076925,32417.335987261147,53555.09333333333,26963.26714801444,47633.76019777503,32354.089525514773,55397.50087260035
1616011200,51993.66614420063,32651.934630350195,81451.97734627832,52943.32277710109,56236.20450281426,33530.078498293515,41584.26731707317,32411.51724137931,42970.76296296297,28277.403174603176,52254.32211538462
1616097600,47770.18943298969,45029.75531077891,93640.1171875,51352.926596758814,64284.390101892284,39230.60401721664,49193.89354568315,31457.453321364454,50187.13953488372,29628.0734375,60410.87135506004
1616184000,45462.943597560974,35874.82828282828,60777.34042553192,47408.735031847136,39823.39089184061,36744.0626349892,46155.95102040816,19073.14864864865,45763.21880650995,28318.834951456312,43706.87816091954
1616270400,54011.39301972686,38005.79090183559,67386.7306501548,47153.79589509692,50010.71264367816,42428.220183486235,45413.30061892131,30225.085545722715,38864.501519756835,30140.74243902439,69725.86965376782
1616356800,50048.54755784062,20505.276385725134,66179.9875,42679.83836589698,27791.369680851065,50751.89156626506,41481.811428571425,24045.658208955225,39305.765432098764,24529.129032258064,78382.72535211267
1616443200,49713.71743486974,27364.65031152648,85640.94422310757,52066.42255639098,62804.825358851675,44957.77804295943,42972.358556461004,45993.705128205125,47552.39635535308,28714.710317460318,94962.13941018766
1616529600,50574.26820603908,35316.96079938509,103016.73913043478,45062.04252400549,54843.42322834646,38393.74693877551,42443.20531154239,31694.59490740741,33381.93131313131,28522.665048543688,59736.572164948455
1616616000,40134.32817869416,35417.526856240125,94985.94890510949,51483.33164556962,57878.459143968874,23396.21480406386,43062.26488095238,24829.099885189436,46979.37064220184,24352.960829493088,75854.26363636364
1616702400,43612.6106870229,34414.50341167551,106429.58409785933,49381.47576099211,39839.38539898132,22755.82396694215,42524.62071846282,21520.65019379845,41360.43939393939,21825.886694386696,62672.10778443114
1616788800,48079.624113475176,49952.47615384615,80031.17060367455,47240.303162486365,46870.13406940063,19640.683318465657,44462.77126341866,22713.627469426152,34456.30059523809,29114.08904109589,70724.81428571428
1616875200,42618.27518427518,52471.18811881188,110760.67303102625,40480.31457564576,55274.04520547945,30203.424164524422,50728.70889261745,28811.14466546112,50375.10012674271,26707.138817480718,66932.28956228956
1616961600,42775.18875,56357.31587177482,90953.31890660593,47511.237318840576,70182.05473965287,33164.37869822485,55408.04355108878,32318.335532516492,52750.0551558753,27997.475,59282.62356792144
1617048000,41013.654867256635,37660.079812206575,95031.21238938053,50445.88522727273,44085.31941923775,23610.650306748466,40746.460331299044,28010.33628318584,43723.852512155594,25436.01411509229,61214.01018329939
1617134400,44827.557880055785,38373.76666666667,105598.03488372093,49632.709856035435,48583.782608695656,27735.710560625816,43883.95234042553,30448.759024390245,46314.35864297253,35378.58389261745,60126.10594795539
1617220800,44109.44887780549,48256.5032051282,143861.72043010753,45731.26283987916,41174.03416149069,25708.668304668303,46077.00254452926,25919.834733893556,40996.118881118884,31152.076444444443,61140.39797639123
1617307200,47576.82343987824,42854.555111821086,81325.15822784811,48029.13209733488,35657.202925045705,22882.751835535975,42917.315742397135,23968.040774719673,37331.56239015817,26409.54478398314,72625.14750957854
1617393600,39096.592972181556,46972.330632090765,76340.96467391304,51413.03004291846,54409.88273615635,28251.952702702703,43463.60477453581,27657.304305283757,43094.666666666664,32334.151185770752,80399.34132841328
1617480000,43390.8167539267,50234.05328185328,86807.52356020942,48837.28291316527,56069.12942779292,35754.45949074074,48535.2262295082,30779.420382165605,45469.02255639098,30112.825441039924,69710.11205432937
1617566400,41777.99589603283,52989.899206349204,85223.05263157895,48767.851970181044,58851.26848874598,38496.37003841229,47390.61227922624,35457.90723562152,50724.454545454544,32235.172579098755,56600.83390410959
1617652800,44556.176821983274,54960.877534468775,76488.22068965517,49015.55253283302,62209.27014925373,37914.434052757795,56514.4619332763,37127.07958801498,48030.765664160404,29785.740016992353,65358.038647343
1617739200,48116.18876404494,63655.51286173634,77349.66666666667,56369.05862923204,65901.25160462131,30653.6803185438,57714.22680412371,31590.076923076922,51826.4480369515,31455.61379310345,49498.63150492265
1617825600,47796.820040899795,68857.42448330684,97341.27104722793,60410.39842519685,51094.173054587685,27178.798097251587,64247.31122448979,37183.90583804143,47128.61016949153,31742.00803506209,65558.65893587994
1617912000,46074.233954451345,60275.913354531,76041.14159292035,56721.75286415712,44736.46827411168,43140.83050847457,62756.17164816396,34244.60849056604,45348.63583815029,30977.546537602382,53406.9322990127
1617998400,39487.82156133829,44922.143426294824,102692.9552631579,58723.20696142992,49492.91310541311,43837.26308539945,52936.81296758105,29021.874885844747,39656.26631158456,33105.98197424893,67676.41530944625
1618088400,42659.82303664921,73173.0821484992,108916.31185031185,44960.52890625,61112.69850402762,45105.96272630458,60088.87726523888,35343.17418772563,45801.50475184794,31481.8186646434,60621.41553133515
1618171200,40457.12628336756,81240.85185185185,99629.62139917696,50506.774760383385,61436.32438478747,56275.49704724409,62659.88745704467,35308.059424326835,42849.325335892514,33276.18168168168,70463.37187910645
1618261200,45055.06622516556,73883.03576982893,121303.76007677543,49781.39593114241,49059.21437125748,37456.64475201845,61646.08182601206,44632.89066918002,37955.662133891215,30916.70324005891,46516.065739570164
1618347600,47014.914115011205,78521.43522906792,100614.90578512396,72162.20804331014,60022.47001934236,50721.727019498605,81150.21851542953,47083.60898035547,56020.44425237684,44388.635581061695,55419.67592592593
1618430400,48302.63929040736,82065.77777777778,103892.35724137932,80229.09649805448,55108.56656580938,41186.94108527132,92615.77957860616,62564.57933579336,54052.2556158017,53881.88172043011,45081.36356528538
1618516800,50127.3328885924,92954.0093385214,90685.12091038407,80494.63063763609,55723.23911322249,43291.15987460815,92325.61936013126,54670.58504672897,56795.94683346364,58872.37766714083,52419.00833965125
1618603200,48855.04483695652,91660.40933852141,109014.22844827586,77195.72285497343,47239.928742994394,38207.53591160221,89247.10407993339,64109.60809567617,47900.12987012987,50002.327926657264,45515.07407407407
1618689600,44889.47590808006,87935.99453551913,84261.33383458646,73093.01634241245,45490.232200647246,51957.2547318612,80080.29307432432,51754.29104477612,52502.629310344826,39369.44119743407,49066.324099722995
1618776000,53264.12728503724,101622.87441860465,86308.98397863818,79322.36515151516,43960.54915730337,55097.00394632991,92813.96753246753,68142.7048579285,63553.21712538226,51429.452654232424,60647.25619834711
1618862400,52075.48513513513,98999.65146831531,90029.46405228759,84596.86257763975,50102.459762071376,41737.067876874506,91472.3894823336,66868.89564428313,70807.9547198772,54482.64341085271,62404.156626506025
1618948800,54981.4750499002,97326.41336441337,108600.4352112676,81774.45681818182,51911.44101346002,45620.75252133437,97995.37339743589,74739.3182238668,68317.9619771863,58542.283821478384,59902.84621920136
1619035200,61878.51573187415,101493.61890007746,95905.07029177719,86019.52164009112,49919.00729927007,53835.32801276935,101239.22829581994,67989.11930164888,65860.34669811321,57571.62613556953,60311.603305785124
1619121600,63082.03676470588,106115.6097750194,79854.29588014982,92240.85418265541,51110.70937723693,47811.96831530139,100103.25893566322,79763.1203358209,69432.59474091261,59687.86685552408,58778.47872340425
1619208000,59984.24232081911,100092.50426687354,97427.53232462173,82565.54517611026,51117.7392257122,50552.22054140127,101111.56490384616,71398.65366759516,62112.25747126437,59359.461043602576,71584.21358428805
1619316000,62420.98227675528,110621.10226385636,86052.35349940688,84973.64521072798,64962.66036414566,53271.54858454476,104788.5784789644,91675.79103053435,64660.55486381323,60529.0460100647,65777.47704918032
1619380800,62301.711805555555,104015.88485804417,86590.7687927107,85839.34075211051,77852.1897915169,58177.38001573564,103657.01737756714,98447.21394460363,71864.57120127288,65843.27221037669,77969.4237704918
1619467200,60232.83481836875,110010.93262987013,86680.39644970415,96409.27084927315,67049.82528409091,36455.839230769234,104679.9096,84276.00673724736,67149.30078740157,64879.58315640481,70408.35102040817
1619553600,63632.437673130196,113521.55616653574,97326.15613382899,99637.52903739062,69680.96496350365,42758.839299920444,107005.20961386918,85154.46175908222,74268.28438228439,64530.02899575672,73137.1737704918
1619640000,66419.93928820656,104334.43351691581,91613.93799472296,98669.98495645288,62028.57962697274,40321.00878594249,107965.44057052297,88203.893129771,61401.88795088258,62211.486713286715,67948.23534201954
1619726400,66659.16919889503,107573.17688679245,95322.27838827838,99070.42611415168,64037.18558951965,44919.210737179485,106007.91510903426,75995.49763033175,74577.94209702661,63958.35331905782,74048.01731244847
1619823600,60771.77650236327,106864.64409448819,115955.7031446541,93340.12993920973,65256.32323232323,50550.6389111289,100333.97605746209,77063.50785854617,74186.1712,63773.45221112696,84766.9050420168
1619899200,60771.77650236327,106864.64409448819,115955.7031446541,93340.12993920973,65256.32323232323,50550.6389111289,100333.97605746209,77063.50785854617,74186.1712,63773.45221112696,84766.9050420168
1619989200,56286.23196605375,101105.62489959839,98192.73782234958,72395.80572755418,47020.703438395416,39587.73086029992,93262.13640098603,63419.365472910926,60519.53905053599,54528.54945848376,61003.4149659864
1620072000,52805.056258790435,90452.46331738438,133632.89595375722,80572.8972972973,64624.18961447679,45068.87101910828,95115.95737704918,63293.1740850643,56657.695379796394,54218.81057898499,61350.0414507772
1620158400,68882.9196732471,117706.62709163346,127383.9071588367,98850.4326625387,68837.40215053763,60370.13690007868,111287.22350230414,83446.08212560386,76405.06145251397,68310.96928571428,87420.30532445923
1620244800,67882.64612188366,104146.90525477707,99003.41871345029,105388.61602418745,66832.82697740113,56436.711917916335,111431.3115003808,96548.09090909091,75884.53085443038,66291.10909090909,77901.27132412672
1620331200,67477.9958506224,100104.11057692308,102030.69953051643,102867.03987490227,69957.88778409091,60338.6953433307,105857.05263157895,81219.79377431907,72449.02241112829,66890.82244318182,85819.4339314845
1620417600,67355.09858203917,109469.98225308642,98328.69570707071,93728.87942727958,71694.47549378201,61708.64307458143,104429.66590389016,71428.86251145738,66730.70081662954,62299.62911126662,66269.264
1620504000,61911.671428571426,119795.91150442477,90150.55,91510.90487238979,80904.90198863637,67954.14760432766,107491.10229007633,66022.03295668549,80965.98907956318,66147.83010752688,68207.79751037345
1620590400,60191.15924895689,119820.64048582996,100466.85556780595,90875.50530303031,92489.75124025514,65741.92578125,113808.66875981161,76187.96869070208,73510.85123309467,63800.120057512584,74737.559732665
1620676800,57810.52627939142,119650.42234548336,106032.37313432836,90579.47904191617,76770.68459302325,64151.12012728719,109815.30859375,81180.66666666667,72389.38777089784,62935.16171138506,63607.56540447504
1620763200,69786.95288326302,122183.76536312849,111410.29339305712,109248.80610687022,70755.91756272402,57620.08964451314,116226.43406179352,77757.01732435034,80068.46233148295,68811.73462088699,74062.24357912179
1620849600,67156.0055671538,117302.88022508039,105116.55062571104,105860.84478764479,73367.12914608327,50291.37776025236,111329.47401574803,78704.42829457365,69416.94200626959,68612.55227108869,60882.55889939811
1620936000,64281.31312410842,113062.95382165605,100048.29506314581,104374.36200156373,82669.77169274537,43077.87847498014,108768.78416149068,72926.05103042198,78287.17246963563,66262.40491684743,65275.82738095238
1621022400,60211.70127118644,109908.40821256039,106725.08743842365,97342.75759937646,78521.32505322924,44199.51806302844,108999.51209992194,66757.86384976526,72005.5,59618.29296591733,61928.32114882507
1621108800,58009.58924731183,116892.26311605723,90924.37897310514,100582.7791411043,81631.09567682495,55904.16499614495,107683.66507936508,62972.98259187621,76455.31536604988,58626.256410256414,75243.23738626964
1621195200,57168.90389972145,115377.67597765363,92738.10957324106,94978.7054631829,79851.7352297593,54025.29057187017,108678.9388083736,69195.78605539637,76977.36904761905,60304.98263386397,73300.91867219917
1621281600,56345.5148995149,94118.00163532297,104617.80394922425,84654.55357142857,72463.42092651757,33724.37777777778,94292.0256204964,57652.45136921624,62488.39067524116,52741.76517922458,62521.68362627197
1621368000,60791.62662116041,96626.81142857143,112401.38242894057,96979.82785602503,72340.15661764707,36050.88406940063,103293.32490118577,64946.92682926829,67194.260111023,59647.299562682216,69915.01056338029
1621454400,60351.49553877831,96787.14389067524,97136.92894056847,96350.50885296382,56725.8628613788,37695.89520714866,104405.90023201857,63885.60758293839,60321.9869812856,56595.638501102134,63081.86221122112
1621540800,49104.342086068566,97105.07951807229,83656.68476621418,85283.15302218821,59450.3093877551,36727.15461346634,92558.91279069768,40458.42816365366,64378.42244224423,49541.91773962804,61193.4492481203
1621627200,46334.16066066066,96517.32684509327,113654.81277860327,85759.12382445141,62430.921875,33208.522482014385,93449.17910447762,50701.81357552581,60863.07324840764,44000.442028985504,60324.04540967423
1621713600,56820.71773636991,122964.43675417661,98458.38680465717,92330.70652173914,76489.07354001442,39797.83958499601,105998.49448818898,78015.64003849856,66939.25966850828,57911.319009468316,59683.598465473144
1621800000,51020.85951557093,111872.90131578948,109750.75365853659,87291.32687838885,79046.27426160338,59608.65409309791,109838.66588235294,77716.44953271028,70227.3041401274,54243.21902654867,67886.52177554439
1621886400,55210.431623931625,118565.76155717761,82570.35244922341,103729.43505477309,68158.14915503307,39878.54879000781,108610.96498054474,73844.66158245949,74088.91501191421,57960.49638205499,68529.51390058972
1621972800,63544.26050420168,125100.63570274637,98153.67422434367,110330.69899146626,76979.42541042113,46485.19652722967,112533.13817330211,74648.9120234604,63949.78943278943,62509.28439716312,69575.62387571545
1622059200,54843.96047156727,110322.89715189874,100020.1418764302,101408.89018691589,59016.21052631579,41818.693510555124,109608.4918541505,73516.47596153847,65011.73140172279,59102.88969521045,63736.04730290457
1622145600,60555.456066945604,113657.0376602564,104102.4551724138,104322.74657534246,62570.53868194843,39734.215130023644,108098.30757341576,76322.66009389672,68395.66192733018,62942.9269703543,62610.91226645004
1622232000,64788.7014084507,114537.60894308944,119905.92822384428,106855.17116422513,59994.133991537376,43920.68238993711,110259.13953488372,71863.69259606373,57320.19181380417,62398.786990707646,66252.70857142858
1622318400,62433.33751743375,117140.81781376518,102799.51511335012,93729.04064417178,61354.38422575977,50763.790335151985,103051.25336500395,67697.89763033175,62713.91937984496,56100.98805970149,61224.87306753458
